,run_no,predict,valid
0,1,rough,rough
1,1,rough,smooth
2,1,rough,rough
3,1,rough,smooth
4,1,smooth,smooth
5,1,rough,rough
6,1,rough,rough
7,1,smooth,rough
8,1,smooth,smooth
9,1,rough,rough
10,1,rough,rough
11,1,smooth,smooth
12,1,smooth,smooth
13,1,smooth,smooth
14,1,rough,rough
15,1,smooth,smooth
16,1,rough,rough
17,1,smooth,smooth
18,1,smooth,rough
19,1,smooth,smooth
20,1,rough,rough
21,1,rough,rough
22,1,rough,rough
23,1,rough,rough
24,1,rough,rough
25,1,rough,rough
26,1,rough,rough
27,1,rough,rough
28,1,rough,rough
29,1,rough,rough
30,1,smooth,smooth
31,1,smooth,smooth
32,1,rough,smooth
33,1,rough,rough
34,1,rough,rough
35,1,smooth,smooth
36,1,smooth,smooth
37,1,smooth,smooth
38,1,smooth,smooth
39,1,smooth,smooth
40,1,smooth,smooth
41,1,smooth,smooth
42,1,rough,smooth
43,1,rough,rough
44,1,smooth,smooth
45,1,rough,smooth
46,1,smooth,smooth
47,2,rough,rough
48,2,smooth,smooth
49,2,rough,rough
50,2,rough,smooth
51,2,smooth,smooth
52,2,smooth,smooth
53,2,smooth,smooth
54,2,smooth,smooth
55,2,rough,rough
56,2,smooth,smooth
57,2,smooth,rough
58,2,smooth,smooth
59,2,smooth,smooth
60,2,smooth,smooth
61,2,smooth,smooth
62,2,smooth,smooth
63,2,smooth,smooth
64,2,smooth,smooth
65,2,rough,rough
66,2,smooth,smooth
67,2,smooth,rough
68,2,smooth,smooth
69,2,smooth,smooth
70,2,rough,rough
71,2,rough,rough
72,2,rough,rough
73,2,smooth,smooth
74,2,rough,rough
75,2,rough,rough
76,2,rough,rough
77,2,smooth,smooth
78,2,rough,rough
79,2,rough,rough
80,2,smooth,smooth
81,2,smooth,smooth
82,2,rough,rough
83,2,rough,rough
84,2,smooth,smooth
85,2,rough,rough
86,2,smooth,smooth
87,2,smooth,smooth
88,2,smooth,smooth
89,2,rough,smooth
90,2,rough,rough
91,2,smooth,smooth
92,2,smooth,rough
93,2,smooth,smooth
94,3,rough,rough
95,3,smooth,smooth
96,3,smooth,smooth
97,3,smooth,smooth
98,3,smooth,smooth
99,3,rough,rough
100,3,rough,smooth
101,3,smooth,rough
102,3,smooth,smooth
103,3,rough,rough
104,3,rough,rough
105,3,rough,rough
106,3,rough,smooth
107,3,smooth,smooth
108,3,smooth,smooth
109,3,rough,rough
110,3,rough,rough
111,3,smooth,smooth
112,3,rough,rough
113,3,rough,rough
114,3,rough,rough
115,3,smooth,smooth
116,3,rough,rough
117,3,smooth,rough
118,3,rough,rough
119,3,rough,rough
120,3,smooth,smooth
121,3,smooth,smooth
122,3,smooth,smooth
123,3,rough,rough
124,3,smooth,smooth
125,3,rough,smooth
126,3,rough,rough
127,3,smooth,smooth
128,3,smooth,smooth
129,3,rough,rough
130,3,rough,rough
131,3,rough,rough
132,3,smooth,smooth
133,3,smooth,smooth
134,3,rough,smooth
135,3,smooth,smooth
136,3,rough,rough
137,3,smooth,smooth
138,3,rough,rough
139,3,smooth,rough
140,3,smooth,smooth
141,4,smooth,smooth
142,4,smooth,smooth
143,4,smooth,smooth
144,4,rough,smooth
145,4,rough,rough
146,4,smooth,smooth
147,4,rough,rough
148,4,smooth,rough
149,4,smooth,rough
150,4,rough,rough
151,4,rough,rough
152,4,rough,rough
153,4,rough,rough
154,4,smooth,smooth
155,4,smooth,smooth
156,4,smooth,smooth
157,4,smooth,smooth
158,4,smooth,smooth
159,4,smooth,smooth
160,4,rough,smooth
161,4,rough,rough
162,4,smooth,smooth
163,4,rough,rough
164,4,rough,rough
165,4,rough,rough
166,4,smooth,rough
167,4,smooth,smooth
168,4,smooth,smooth
169,4,rough,rough
170,4,rough,rough
171,4,rough,rough
172,4,smooth,smooth
173,4,smooth,smooth
174,4,rough,rough
175,4,rough,rough
176,4,smooth,smooth
177,4,rough,rough
178,4,smooth,smooth
179,4,smooth,smooth
180,4,rough,rough
181,4,rough,rough
182,4,smooth,rough
183,4,smooth,smooth
184,4,rough,rough
185,4,rough,rough
186,4,smooth,smooth
187,4,rough,smooth
188,5,rough,rough
189,5,smooth,smooth
190,5,smooth,rough
191,5,rough,rough
192,5,rough,smooth
193,5,smooth,smooth
194,5,smooth,smooth
195,5,rough,rough
196,5,smooth,rough
197,5,smooth,smooth
198,5,rough,rough
199,5,rough,rough
200,5,rough,rough
201,5,rough,rough
202,5,smooth,rough
203,5,smooth,smooth
204,5,rough,rough
205,5,smooth,smooth
206,5,rough,rough
207,5,smooth,smooth
208,5,rough,smooth
209,5,rough,rough
210,5,rough,rough
211,5,rough,rough
212,5,rough,rough
213,5,rough,rough
214,5,rough,rough
215,5,rough,rough
216,5,smooth,rough
217,5,smooth,smooth
218,5,smooth,rough
219,5,rough,rough
220,5,smooth,smooth
221,5,smooth,smooth
222,5,smooth,smooth
223,5,smooth,smooth
224,5,smooth,smooth
225,5,smooth,smooth
226,5,rough,rough
227,5,smooth,smooth
228,5,smooth,rough
229,5,smooth,smooth
230,5,rough,rough
231,5,rough,rough
232,5,smooth,smooth
233,5,smooth,smooth
234,5,smooth,rough
235,6,smooth,smooth
236,6,smooth,smooth
237,6,smooth,smooth
238,6,smooth,smooth
239,6,smooth,smooth
240,6,rough,rough
241,6,rough,rough
242,6,smooth,smooth
243,6,smooth,smooth
244,6,smooth,smooth
245,6,smooth,smooth
246,6,smooth,smooth
247,6,rough,rough
248,6,smooth,smooth
249,6,smooth,rough
250,6,smooth,smooth
251,6,smooth,smooth
252,6,smooth,rough
253,6,smooth,smooth
254,6,smooth,smooth
255,6,rough,rough
256,6,rough,rough
257,6,smooth,smooth
258,6,smooth,smooth
259,6,smooth,smooth
260,6,rough,rough
261,6,rough,rough
262,6,rough,rough
263,6,rough,rough
264,6,smooth,smooth
265,6,rough,rough
266,6,smooth,smooth
267,6,smooth,smooth
268,6,smooth,smooth
269,6,rough,rough
270,6,smooth,smooth
271,6,rough,rough
272,6,rough,rough
273,6,rough,rough
274,6,smooth,smooth
275,6,smooth,smooth
276,6,smooth,rough
277,6,smooth,smooth
278,6,rough,rough
279,6,rough,rough
280,6,smooth,smooth
281,6,rough,rough
282,7,rough,rough
283,7,smooth,smooth
284,7,smooth,smooth
285,7,smooth,smooth
286,7,smooth,smooth
287,7,smooth,smooth
288,7,smooth,smooth
289,7,rough,rough
290,7,rough,rough
291,7,rough,rough
292,7,smooth,smooth
293,7,rough,rough
294,7,rough,rough
295,7,rough,smooth
296,7,smooth,smooth
297,7,rough,rough
298,7,rough,rough
299,7,smooth,smooth
300,7,smooth,smooth
301,7,rough,rough
302,7,rough,rough
303,7,rough,rough
304,7,smooth,smooth
305,7,smooth,rough
306,7,rough,rough
307,7,smooth,smooth
308,7,smooth,smooth
309,7,smooth,smooth
310,7,smooth,rough
311,7,rough,rough
312,7,rough,rough
313,7,rough,rough
314,7,smooth,smooth
315,7,smooth,smooth
316,7,smooth,smooth
317,7,rough,rough
318,7,rough,rough
319,7,rough,rough
320,7,rough,rough
321,7,rough,smooth
322,7,smooth,smooth
323,7,rough,rough
324,7,rough,rough
325,7,rough,rough
326,7,smooth,smooth
327,7,rough,rough
328,7,smooth,smooth
329,8,rough,rough
330,8,rough,rough
331,8,smooth,smooth
332,8,smooth,smooth
333,8,rough,rough
334,8,rough,rough
335,8,rough,smooth
336,8,rough,rough
337,8,smooth,smooth
338,8,rough,rough
339,8,rough,rough
340,8,smooth,smooth
341,8,rough,rough
342,8,rough,rough
343,8,rough,rough
344,8,rough,rough
345,8,smooth,smooth
346,8,rough,rough
347,8,smooth,smooth
348,8,smooth,smooth
349,8,rough,rough
350,8,smooth,smooth
351,8,smooth,smooth
352,8,rough,rough
353,8,smooth,rough
354,8,smooth,smooth
355,8,rough,rough
356,8,rough,rough
357,8,rough,rough
358,8,rough,rough
359,8,rough,rough
360,8,rough,smooth
361,8,smooth,smooth
362,8,rough,rough
363,8,smooth,smooth
364,8,smooth,smooth
365,8,smooth,smooth
366,8,smooth,smooth
367,8,rough,smooth
368,8,rough,rough
369,8,rough,rough
370,8,smooth,smooth
371,8,smooth,smooth
372,8,smooth,smooth
373,8,smooth,rough
374,8,rough,rough
375,8,smooth,smooth
376,9,rough,rough
377,9,smooth,smooth
378,9,rough,rough
379,9,rough,rough
380,9,rough,rough
381,9,rough,rough
382,9,smooth,rough
383,9,rough,rough
384,9,rough,rough
385,9,smooth,smooth
386,9,rough,smooth
387,9,rough,rough
388,9,smooth,rough
389,9,smooth,smooth
390,9,rough,rough
391,9,smooth,smooth
392,9,rough,rough
393,9,smooth,rough
394,9,rough,rough
395,9,smooth,rough
396,9,smooth,rough
397,9,smooth,rough
398,9,smooth,smooth
399,9,rough,smooth
400,9,rough,rough
401,9,rough,rough
402,9,rough,rough
403,9,smooth,smooth
404,9,rough,rough
405,9,rough,rough
406,9,rough,rough
407,9,smooth,smooth
408,9,rough,rough
409,9,smooth,smooth
410,9,smooth,smooth
411,9,rough,rough
412,9,smooth,smooth
413,9,smooth,smooth
414,9,smooth,smooth
415,9,rough,rough
416,9,rough,rough
417,9,smooth,smooth
418,9,rough,rough
419,9,smooth,smooth
420,9,smooth,smooth
421,9,rough,rough
422,9,smooth,smooth
423,10,rough,rough
424,10,smooth,smooth
425,10,smooth,smooth
426,10,rough,rough
427,10,rough,rough
428,10,rough,rough
429,10,smooth,smooth
430,10,rough,rough
431,10,rough,rough
432,10,smooth,smooth
433,10,rough,rough
434,10,smooth,smooth
435,10,rough,rough
436,10,rough,rough
437,10,rough,rough
438,10,rough,rough
439,10,smooth,smooth
440,10,rough,rough
441,10,smooth,smooth
442,10,smooth,rough
443,10,smooth,smooth
444,10,smooth,smooth
445,10,rough,rough
446,10,smooth,smooth
447,10,smooth,smooth
448,10,rough,rough
449,10,rough,rough
450,10,rough,smooth
451,10,rough,rough
452,10,smooth,smooth
453,10,smooth,smooth
454,10,smooth,rough
455,10,rough,rough
456,10,rough,rough
457,10,smooth,smooth
458,10,rough,rough
459,10,smooth,rough
460,10,smooth,smooth
461,10,rough,rough
462,10,rough,rough
463,10,smooth,smooth
464,10,smooth,smooth
465,10,smooth,smooth
466,10,rough,rough
467,10,smooth,smooth
468,10,smooth,smooth
469,10,smooth,smooth
470,11,smooth,smooth
471,11,smooth,smooth
472,11,smooth,smooth
473,11,smooth,smooth
474,11,smooth,smooth
475,11,smooth,smooth
476,11,rough,rough
477,11,rough,smooth
478,11,rough,rough
479,11,smooth,smooth
480,11,smooth,smooth
481,11,smooth,smooth
482,11,rough,rough
483,11,smooth,smooth
484,11,rough,rough
485,11,smooth,smooth
486,11,rough,rough
487,11,smooth,smooth
488,11,rough,rough
489,11,smooth,smooth
490,11,rough,rough
491,11,smooth,smooth
492,11,rough,rough
493,11,rough,rough
494,11,rough,rough
495,11,smooth,smooth
496,11,smooth,smooth
497,11,rough,rough
498,11,rough,rough
499,11,rough,rough
500,11,smooth,smooth
501,11,smooth,smooth
502,11,rough,rough
503,11,rough,smooth
504,11,rough,smooth
505,11,smooth,smooth
506,11,smooth,smooth
507,11,rough,rough
508,11,smooth,smooth
509,11,rough,rough
510,11,smooth,smooth
511,11,rough,rough
512,11,rough,rough
513,11,smooth,smooth
514,11,rough,rough
515,11,smooth,smooth
516,11,rough,rough
517,12,smooth,smooth
518,12,smooth,smooth
519,12,rough,rough
520,12,smooth,smooth
521,12,rough,rough
522,12,smooth,smooth
523,12,rough,rough
524,12,rough,smooth
525,12,rough,smooth
526,12,smooth,smooth
527,12,rough,rough
528,12,rough,rough
529,12,smooth,smooth
530,12,smooth,smooth
531,12,smooth,smooth
532,12,rough,rough
533,12,rough,smooth
534,12,rough,rough
535,12,rough,rough
536,12,rough,smooth
537,12,rough,smooth
538,12,smooth,smooth
539,12,smooth,smooth
540,12,smooth,smooth
541,12,smooth,smooth
542,12,rough,rough
543,12,rough,rough
544,12,smooth,smooth
545,12,smooth,smooth
546,12,rough,smooth
547,12,smooth,smooth
548,12,smooth,smooth
549,12,smooth,smooth
550,12,rough,smooth
551,12,rough,rough
552,12,rough,rough
553,12,smooth,smooth
554,12,smooth,smooth
555,12,smooth,smooth
556,12,smooth,smooth
557,12,rough,rough
558,12,smooth,smooth
559,12,rough,rough
560,12,rough,rough
561,12,smooth,smooth
562,12,smooth,smooth
563,12,smooth,rough
564,13,rough,rough
565,13,smooth,smooth
566,13,smooth,smooth
567,13,rough,rough
568,13,rough,rough
569,13,smooth,smooth
570,13,rough,rough
571,13,rough,rough
572,13,rough,rough
573,13,rough,rough
574,13,smooth,smooth
575,13,rough,rough
576,13,smooth,rough
577,13,rough,smooth
578,13,rough,rough
579,13,rough,rough
580,13,rough,rough
581,13,rough,rough
582,13,smooth,rough
583,13,rough,rough
584,13,rough,rough
585,13,rough,rough
586,13,rough,rough
587,13,rough,rough
588,13,rough,smooth
589,13,smooth,smooth
590,13,smooth,smooth
591,13,smooth,smooth
592,13,rough,smooth
593,13,rough,rough
594,13,smooth,smooth
595,13,rough,rough
596,13,smooth,smooth
597,13,rough,rough
598,13,rough,rough
599,13,smooth,smooth
600,13,smooth,smooth
601,13,rough,smooth
602,13,rough,rough
603,13,smooth,smooth
604,13,smooth,smooth
605,13,smooth,smooth
606,13,rough,rough
607,13,smooth,smooth
608,13,rough,rough
609,13,smooth,smooth
610,13,rough,rough
611,14,rough,rough
612,14,rough,rough
613,14,rough,rough
614,14,smooth,smooth
615,14,rough,rough
616,14,rough,rough
617,14,rough,rough
618,14,smooth,smooth
619,14,smooth,smooth
620,14,rough,rough
621,14,smooth,smooth
622,14,rough,smooth
623,14,rough,rough
624,14,smooth,smooth
625,14,rough,rough
626,14,rough,rough
627,14,rough,rough
628,14,rough,rough
629,14,rough,rough
630,14,smooth,smooth
631,14,rough,rough
632,14,rough,rough
633,14,rough,rough
634,14,smooth,smooth
635,14,rough,rough
636,14,rough,rough
637,14,smooth,smooth
638,14,smooth,smooth
639,14,smooth,smooth
640,14,rough,rough
641,14,rough,rough
642,14,rough,rough
643,14,rough,rough
644,14,smooth,smooth
645,14,rough,rough
646,14,rough,rough
647,14,smooth,smooth
648,14,rough,rough
649,14,rough,rough
650,14,smooth,smooth
651,14,smooth,smooth
652,14,rough,rough
653,14,rough,rough
654,14,smooth,smooth
655,14,smooth,smooth
656,14,smooth,smooth
657,14,rough,smooth
658,15,smooth,smooth
659,15,smooth,smooth
660,15,rough,rough
661,15,rough,rough
662,15,rough,rough
663,15,rough,rough
664,15,smooth,smooth
665,15,rough,rough
666,15,smooth,rough
667,15,smooth,smooth
668,15,smooth,smooth
669,15,rough,rough
670,15,rough,rough
671,15,smooth,smooth
672,15,smooth,smooth
673,15,smooth,smooth
674,15,smooth,smooth
675,15,smooth,smooth
676,15,smooth,smooth
677,15,smooth,smooth
678,15,smooth,smooth
679,15,smooth,smooth
680,15,rough,rough
681,15,smooth,smooth
682,15,rough,smooth
683,15,smooth,rough
684,15,smooth,smooth
685,15,smooth,smooth
686,15,rough,rough
687,15,rough,rough
688,15,smooth,smooth
689,15,rough,rough
690,15,rough,rough
691,15,smooth,smooth
692,15,smooth,rough
693,15,rough,rough
694,15,rough,rough
695,15,rough,rough
696,15,rough,rough
697,15,smooth,rough
698,15,rough,rough
699,15,smooth,smooth
700,15,smooth,smooth
701,15,smooth,smooth
702,15,smooth,rough
703,15,smooth,smooth
704,15,rough,rough
705,16,smooth,rough
706,16,smooth,rough
707,16,smooth,smooth
708,16,rough,rough
709,16,rough,rough
710,16,smooth,smooth
711,16,smooth,rough
712,16,smooth,smooth
713,16,smooth,smooth
714,16,smooth,smooth
715,16,rough,smooth
716,16,smooth,rough
717,16,smooth,smooth
718,16,smooth,smooth
719,16,smooth,smooth
720,16,smooth,smooth
721,16,smooth,smooth
722,16,rough,rough
723,16,smooth,smooth
724,16,rough,smooth
725,16,smooth,smooth
726,16,smooth,smooth
727,16,rough,rough
728,16,smooth,smooth
729,16,rough,rough
730,16,rough,rough
731,16,smooth,smooth
732,16,rough,rough
733,16,smooth,smooth
734,16,smooth,smooth
735,16,smooth,smooth
736,16,smooth,smooth
737,16,smooth,smooth
738,16,rough,rough
739,16,smooth,smooth
740,16,rough,rough
741,16,rough,rough
742,16,smooth,smooth
743,16,rough,rough
744,16,smooth,smooth
745,16,rough,rough
746,16,smooth,smooth
747,16,rough,rough
748,16,smooth,smooth
749,16,smooth,rough
750,16,rough,rough
751,16,smooth,smooth
752,17,rough,rough
753,17,rough,smooth
754,17,smooth,smooth
755,17,smooth,smooth
756,17,rough,rough
757,17,rough,rough
758,17,smooth,smooth
759,17,rough,rough
760,17,smooth,smooth
761,17,rough,rough
762,17,rough,rough
763,17,rough,smooth
764,17,smooth,smooth
765,17,rough,rough
766,17,smooth,smooth
767,17,rough,rough
768,17,rough,smooth
769,17,rough,rough
770,17,smooth,smooth
771,17,smooth,rough
772,17,rough,rough
773,17,smooth,rough
774,17,rough,rough
