,run_no,predict,valid
0,1,rough,rough
1,1,rough,rough
2,1,rough,rough
3,1,rough,rough
4,1,rough,rough
5,1,rough,rough
6,1,smooth,rough
7,1,rough,rough
8,1,rough,rough
9,1,rough,rough
10,1,rough,rough
11,1,rough,rough
12,1,rough,rough
13,1,rough,rough
14,1,rough,rough
15,1,rough,rough
16,1,rough,rough
17,1,rough,rough
18,1,rough,rough
19,1,rough,rough
20,1,rough,rough
21,1,rough,rough
22,1,rough,rough
23,1,rough,rough
24,1,rough,rough
25,1,smooth,smooth
26,1,smooth,smooth
27,1,smooth,smooth
28,1,smooth,smooth
29,1,rough,smooth
30,1,rough,smooth
31,1,rough,smooth
32,1,rough,smooth
33,1,smooth,smooth
34,1,rough,smooth
35,1,smooth,smooth
36,1,smooth,smooth
37,1,rough,smooth
38,1,rough,smooth
39,1,smooth,smooth
40,1,smooth,smooth
41,1,smooth,smooth
42,1,smooth,smooth
43,1,smooth,smooth
44,1,smooth,smooth
45,1,smooth,smooth
46,1,smooth,smooth
47,1,rough,rough
48,1,smooth,rough
49,1,rough,rough
50,1,smooth,rough
51,1,smooth,rough
52,1,rough,rough
53,1,rough,rough
54,1,rough,rough
55,1,smooth,rough
56,1,rough,rough
57,1,rough,rough
58,1,rough,rough
59,1,rough,rough
60,1,smooth,rough
61,1,smooth,rough
62,1,rough,rough
63,1,rough,rough
64,1,rough,rough
65,1,smooth,rough
66,1,smooth,rough
67,1,smooth,rough
68,1,rough,rough
69,1,smooth,rough
70,1,smooth,smooth
71,1,smooth,smooth
72,1,smooth,smooth
73,1,smooth,smooth
74,1,rough,smooth
75,1,smooth,smooth
76,1,rough,smooth
77,1,smooth,smooth
78,1,rough,smooth
79,1,rough,smooth
80,1,smooth,smooth
81,1,smooth,smooth
82,1,smooth,smooth
83,1,smooth,smooth
84,1,rough,smooth
85,1,smooth,smooth
86,1,smooth,smooth
87,1,smooth,smooth
88,1,smooth,smooth
89,1,smooth,smooth
90,1,smooth,smooth
91,1,smooth,smooth
92,1,smooth,smooth
93,1,smooth,smooth
94,2,rough,rough
95,2,rough,rough
96,2,rough,rough
97,2,rough,rough
98,2,rough,rough
99,2,rough,rough
100,2,rough,rough
101,2,rough,rough
102,2,rough,rough
103,2,rough,rough
104,2,smooth,rough
105,2,rough,rough
106,2,rough,rough
107,2,rough,rough
108,2,rough,rough
109,2,rough,rough
110,2,rough,rough
111,2,rough,rough
112,2,rough,rough
113,2,rough,rough
114,2,rough,rough
115,2,rough,rough
116,2,rough,rough
117,2,rough,rough
118,2,smooth,rough
119,2,smooth,smooth
120,2,smooth,smooth
121,2,smooth,smooth
122,2,rough,smooth
123,2,smooth,smooth
124,2,smooth,smooth
125,2,smooth,smooth
126,2,smooth,smooth
127,2,smooth,smooth
128,2,smooth,smooth
129,2,smooth,smooth
130,2,rough,smooth
131,2,smooth,smooth
132,2,smooth,smooth
133,2,smooth,smooth
134,2,smooth,smooth
135,2,smooth,smooth
136,2,smooth,smooth
137,2,smooth,smooth
138,2,smooth,smooth
139,2,smooth,smooth
140,2,smooth,smooth
141,2,rough,rough
142,2,smooth,rough
143,2,smooth,rough
144,2,rough,rough
145,2,rough,rough
146,2,rough,rough
147,2,smooth,rough
148,2,smooth,rough
149,2,smooth,rough
150,2,rough,rough
151,2,rough,rough
152,2,smooth,rough
153,2,smooth,rough
154,2,smooth,rough
155,2,rough,rough
156,2,rough,rough
157,2,smooth,rough
158,2,smooth,rough
159,2,smooth,rough
160,2,rough,rough
161,2,rough,rough
162,2,smooth,rough
163,2,rough,rough
164,2,smooth,rough
165,2,smooth,rough
166,2,rough,rough
167,2,smooth,rough
168,2,smooth,rough
169,2,smooth,smooth
170,2,smooth,smooth
171,2,rough,smooth
172,2,smooth,smooth
173,2,smooth,smooth
174,2,smooth,smooth
175,2,smooth,smooth
176,2,smooth,smooth
177,2,smooth,smooth
178,2,smooth,smooth
179,2,smooth,smooth
180,2,smooth,smooth
181,2,smooth,smooth
182,2,smooth,smooth
183,2,rough,smooth
184,2,smooth,smooth
185,2,smooth,smooth
186,2,smooth,smooth
187,2,smooth,smooth
188,3,rough,rough
189,3,rough,rough
190,3,rough,rough
191,3,rough,rough
192,3,rough,rough
193,3,rough,rough
194,3,rough,rough
195,3,rough,rough
196,3,rough,rough
197,3,rough,rough
198,3,rough,rough
199,3,rough,rough
200,3,rough,rough
201,3,rough,rough
202,3,rough,rough
203,3,rough,rough
204,3,rough,rough
205,3,rough,rough
206,3,rough,rough
207,3,rough,rough
208,3,rough,rough
209,3,rough,rough
210,3,rough,rough
211,3,rough,rough
212,3,rough,rough
213,3,rough,rough
214,3,rough,rough
215,3,smooth,smooth
216,3,smooth,smooth
217,3,rough,smooth
218,3,rough,smooth
219,3,rough,smooth
220,3,rough,smooth
221,3,smooth,smooth
222,3,smooth,smooth
223,3,smooth,smooth
224,3,smooth,smooth
225,3,smooth,smooth
226,3,smooth,smooth
227,3,smooth,smooth
228,3,rough,smooth
229,3,smooth,smooth
230,3,smooth,smooth
231,3,smooth,smooth
232,3,smooth,smooth
233,3,smooth,smooth
234,3,smooth,smooth
235,3,smooth,rough
236,3,smooth,rough
237,3,rough,rough
238,3,rough,rough
239,3,rough,rough
240,3,rough,rough
241,3,smooth,rough
242,3,smooth,rough
243,3,rough,rough
244,3,smooth,rough
245,3,rough,rough
246,3,rough,rough
247,3,rough,rough
248,3,rough,rough
249,3,smooth,rough
250,3,smooth,rough
